"id","code","in_country","out_country","district_id"
"6656","251009","Xã Hải Cường",,"438"
"6657","251021","Xã Hải Ninh",,"438"
"6658","251008","Xã Hải Chính",,"438"
"6659","251035","Xã Hải Xuân",,"438"
"6660","251007","Xã Hải Châu",,"438"
"6661","251032","Xã Hải Triều",,"438"
"6662","251014","Xã Hải Hòa",,"438"
"6663","290104","Phường Đông Vĩnh",,"447"
"6664","290105","Phường Hà Huy Tập",,"447"
"6665","290110","Phường Lê Lợi",,"447"
"6666","290112","Phường Quán Bàu",,"447"
"6667","290107","Phường Hưng Bình",,"447"
"6668","290109","Phường Hưng Phúc",,"447"
"6669","290108","Phường Hưng Dũng",,"447"
"6670","290102","Phường Cửa Nam",,"447"
"6671","290113","Phường Quang Trung",,"447"
"6672","290103","Phường Đội Cung",,"447"
"6673","290111","Phường Lê Mao",,"447"
"6674","290115","Phường Trường Thi",,"447"
"6675","290101","Phường Bến Thủy",,"447"
"6676","290106","Phường Hồng Sơn",,"447"
"6677","290114","Phường Trung Đô",,"447"
"6679","290118","Xã Hưng Đông",,"447"
"6680","290120","Xã Hưng Lộc",,"447"
"6681","290119","Xã Hưng Hòa",,"447"
"6682","290116","Phường Vinh Tân",,"447"
"6683","290124","Xã Nghi Liên",,"447"
"6684","290121","Xã Nghi Ân",,"447"
"6685","290123","Xã Nghi Kim",,"447"
"6686","290122","Xã Nghi Đức",,"447"
"6687","290117","Xã Hưng Chính",,"447"
"6688","290206","Phường Nghi Thuỷ",,"448"
"6689","290204","Phường Nghi Tân",,"448"
"6690","290207","Phường Thu Thuỷ",,"448"
"6691","290202","Phường Nghi Hòa",,"448"
"6692","290201","Phường Nghi Hải",,"448"
"6693","290203","Phường Nghi Hương",,"448"
"6694","290205","Phường Nghi Thu",,"448"
"6695","292001","Phường Hoà Hiếu",,"456"
"6696","292003","Phường Quang Phong",,"456"
"6697","292004","Phường Quang Tiến",,"456"
"6698","292006","Xã Nghĩa Hòa",,"456"
"6699","292002","Phường Long Sơn",,"456"
"6700","292009","Xã Nghĩa Tiến",,"456"
"6701","292007","Xã Nghĩa Mỹ",,"456"
"6702","292010","Xã Tây Hiếu",,"456"
"6703","292008","Xã Nghĩa Thuận",,"456"
"6704","292005","Xã Đông Hiếu",,"456"
"6705","291901","Thị trấn Kim Sơn",,"465"
"6706","291912","Xã Thông Thụ",,"465"
"6707","291905","Xã Đồng Văn",,"465"
"6708","291906","Xã Hạnh Dịch",,"465"
"6709","291913","Xã Tiền Phong",,"465"
"6710","291908","Xã Nậm Giải",,"465"
"6711","291914","Xã Tri Lễ",,"465"
"6712","291903","Xã Châu Kim",,"465"
"6713","291907","Xã Mường Nọc",,"465"
"6714","291911","Xã Quế Sơn",,"465"
"6715","291904","Xã Châu Thôn",,"465"
"6716","291909","Xã Nậm Nhoóng",,"465"
"6717","291910","Xã Quang Phong",,"465"
"6718","291902","Xã Căm Muộn",,"465"
"6719","290301","Thị trấn Tân Lạc",,"464"
"6720","290302","Xã Châu Bính",,"464"
"6721","290310","Xã Châu Thuận",,"464"
"6722","290306","Xã Châu Hội",,"464"
"6723","290307","Xã Châu Nga",,"464"
"6724","290311","Xã Châu Tiến",,"464"
"6725","290304","Xã Châu Hạnh",,"464"
"6726","290309","Xã Châu Thắng",,"464"
"6727","290308","Xã Châu Phong",,"464"
"6728","290303","Xã Châu Bình",,"464"
"6729","290305","Xã Châu Hoàn",,"464"
"6730","290312","Xã Diên Lãm",,"464"
"6731","29071","Thị trấn Mường Xén",,"462"
"6732","290714","Xã Mỹ Lý",,"462"
"6733","29072","Xã Bắc Lý",,"462"
"6734","290710","Xã Keng Đu",,"462"
"6735","29076","Xã Đoọc Mạy",,"462"
"6736","29077","Xã Huồi Tụ",,"462"
"6737","290712","Xã Mường Lống",,"462"
"6738","290715","Xã Na Loi",,"462"
"6739","290718","Xã Nậm Cắn",,"462"
"6740","29073","Xã Bảo Nam",,"462"
"6741","290719","Xã Phà Đánh",,"462"
"6742","29074","Xã Bảo Thắng",,"462"
"6743","29079","Xã Hữu Lập",,"462"
"6744","290720","Xã Tà Cạ",,"462"
"6745","29075","Xã Chiêu Lưu",,"462"
"6746","290713","Xã Mường Típ",,"462"
"6747","29078","Xã Hữu Kiệm",,"462"
"6748","290721","Xã Tây Sơn",,"462"
"6749","290711","Xã Mường Ải",,"462"
"6750","290716","Xã Na Ngoi",,"462"
"6751","290717","Xã Nậm Càn",,"462"
"6752","290801","Thị trấn Hòa Bình",,"461"
"6753","290805","Xã Mai Sơn",,"461"
"6754","290807","Xã Nhôn Mai",,"461"
"6755","290802","Xã Hữu Khuông",,"461"
"6756","290818","Xã Yên Tĩnh",,"461"
"6757","290806","Xã Nga My",,"461"
"6758","290814","Xã Xiêng My",,"461"
"6759","290803","Xã Lưỡng Minh",,"461"
"6760","290815","Xã Yên Hòa",,"461"
"6761","290816","Xã Yên Na",,"461"
"6762","290804","Xã Lưu Kiền",,"461"
"6763","290812","Xã Thạch Giám",,"461"
"6764","290813","Xã Xá Lượng",,"461"
"6765","290811","Xã Tam Thái",,"461"
"6766","290808","Xã Tam Đình",,"461"
"6767","290817","Xã Yên Thắng",,"461"
"6768","290810","Xã Tam Quang",,"461"
"6769","290809","Xã Tam Hợp",,"461"
"6770","290501","Thị trấn Nghĩa Đàn",,"457"
"6771","290516","Xã Nghĩa Mai",,"457"
"6772","290525","Xã Nghĩa Yên",,"457"
"6773","290510","Xã Nghĩa Lạc",,"457"
"6774","290511","Xã Nghĩa Lâm",,"457"
"6775","290519","Xã Nghĩa Sơn",,"457"
"6776","290514","Xã Nghĩa Lợi",,"457"
"6777","290503","Xã Nghĩa Bình",,"457"
"6778","290523","Xã Nghĩa Thọ",,"457"
"6779","290517","Xã Nghĩa Minh",,"457"
"6780","290518","Xã Nghĩa Phú",,"457"
"6781","290508","Xã Nghĩa Hưng",,"457"
"6782","290507","Xã Nghĩa Hồng",,"457"
"6783","290522","Xã Nghĩa Thịnh",,"457"
"6784","290524","Xã Nghĩa Trung",,"457"
"6785","290506","Xã Nghĩa Hội",,"457"
"6786","290520","Xã Nghĩa Tân",,"457"
"6787","290521","Xã Nghĩa Thắng",,"457"
"6788","290505","Xã Nghĩa Hiếu",,"457"
"6789","290512","Xã Nghĩa Liên",,"457"
"6790","290504","Xã Nghĩa Đức",,"457"
"6791","290502","Xã Nghĩa An",,"457"
"6793","290513","Xã Nghĩa Lộc",,"457"
"6794","290509","Xã Nghĩa Khánh",,"457"
"6795","290401","Thị trấn Quỳ Hợp",,"458"
"6796","290421","Xã Yên Hợp",,"458"
"6797","290411","Xã Châu Tiến",,"458"
"6798","290405","Xã Châu Hồng",,"458"
"6799","290412","Xã Đồng Hợp",,"458"
"6800","290410","Xã Châu Thành",,"458"
"6801","290414","Xã Liên Hợp",,"458"
"6802","290406","Xã Châu Lộc",,"458"
"6803","290418","Xã Tam Hợp",,"458"
"6804","290403","Xã Châu Cường",,"458"
"6805","290408","Xã Châu Quang",,"458"
"6806","290419","Xã Thọ Hợp",,"458"
"6807","290415","Xã Minh Hợp",,"458"
"6808","290417","Xã Nghĩa Xuân",,"458"
"6809","290409","Xã Châu Thái",,"458"
"6810","290404","Xã Châu Đình",,"458"
"6811","290420","Xã Văn Lợi",,"458"
"6812","290416","Xã Nam Sơn",,"458"
"6813","290407","Xã Châu Lý",,"458"
"6814","290413","Xã Hạ Sơn",,"458"
"6815","290402","Xã Bắc Sơn",,"458"
"6816","290601","Thị trấn Cầu Giát",,"454"
"6817","290624","Xã Quỳnh Thắng",,"454"
"6818","290622","Xã Quỳnh Tân",,"454"
"6819","290606","Xã Quỳnh Châu",,"454"
"6820","290631","Xã Tân Sơn",,"454"
"6821","290628","Xã Quỳnh Văn",,"454"
"6822","290603","Xã Ngọc Sơn",,"454"
"6823","290621","Xã Quỳnh Tam",,"454"
"6824","290611","Xã Quỳnh Hoa",,"454"
"6825","290623","Xã Quỳnh Thạch",,"454"
"6826","290605","Xã Quỳnh Bảng",,"454"
"6827","290618","Xã Quỳnh Mỹ",,"454"
"6828","290625","Xã Quỳnh Thanh",,"454"
"6829","290610","Xã Quỳnh Hậu",,"454"
"6830","290614","Xã Quỳnh Lâm",,"454"
"6831","290608","Xã Quỳnh Đôi",,"454"
"6832","290616","Xã Quỳnh Lương",,"454"
"6833","290612","Xã Quỳnh Hồng",,"454"
"6834","290629","Xã Quỳnh Yên",,"454"
"6835","290604","Xã Quỳnh Bá",,"454"
"6836","290617","Xã Quỳnh Minh",,"454"
"6837","290607","Xã Quỳnh Diện",,"454"
"6838","290613","Xã Quỳnh Hưng",,"454"
"6839","290609","Xã Quỳnh Giang",,"454"
"6840","290620","Xã Quỳnh Ngọc",,"454"
"6841","290619","Xã Quỳnh Nghĩa",,"454"
"6842","290602","Xã An Hòa",,"454"
"6843","290633","Xã Tiến Thủy",,"454"
"6844","290630","Xã Sơn Hải",,"454"
"6845","290626","Xã Quỳnh Thọ",,"454"
"6846","290627","Xã Quỳnh Thuận",,"454"
"6847","290615","Xã Quỳnh Long",,"454"
"6848","290632","Xã Tân Thắng",,"454"
"6849","290901","Thị trấn Con Cuông",,"459"
"6850","290902","Xã Bình Chuẩn",,"459"
"6851","290908","Xã Lạng Khê",,"459"
"6852","290904","Xã Cam Lâm",,"459"
"6853","290912","Xã Thạch Ngàn",,"459"
"6854","290907","Xã Đôn Phục",,"459"
"6855","290910","Xã Mậu Đức",,"459"
"6856","290905","Xã Châu Khê",,"459"
"6857","290906","Xã Chi Khê",,"459"
"6858","290903","Xã Bồng Khê",,"459"
"6859","290913","Xã Yên Khê",,"459"
"6860","290909","Xã Lục Dạ",,"459"
"6861","290911","Xã Môn Sơn",,"459"
"6862","291001","Thị trấn Tân Kỳ",,"451"
"6863","291017","Xã Tân Hợp",,"451"
"6864","291020","Xã Tân Phú",,"451"
"6865","291021","Xã Tân Xuân",,"451"
"6866","291003","Xã Giai Xuân",,"451"
"6867","291007","Xã Nghĩa Bình",,"451"
"6868","291008","Xã Nghĩa Đồng",,"451"
"6869","291002","Xã Đồng Văn",,"451"
"6870","291014","Xã Nghĩa Thái",,"451"
"6871","291012","Xã Nghĩa Hợp",,"451"
"6872","291011","Xã Nghĩa Hoàn",,"451"
"6873","291013","Xã Nghĩa Phúc",,"451"
"6874","291022","Xã Tiên Kỳ",,"451"
"6875","291016","Xã Tân An",,"451"
"6876","291009","Xã Nghĩa Dũng",,"451"
"6877","291019","Xã Tân Long",,"451"
"6878","291005","Xã Kỳ Sơn",,"451"
"6879","291004","Xã Hương Sơn",,"451"
"6880","291006","Xã Kỳ Tân",,"451"
"6881","291015","Xã Phú Sơn",,"451"
"6882","291018","Xã Tân Hương",,"451"
"6883","291010","Xã Nghĩa Hành",,"451"
"6884","291301","Thị trấn Anh Sơn",,"450"
"6885","291319","Xã Thọ Sơn",,"450"
"6886","291318","Xã Thành Sơn",,"450"
"6887","291302","Xã Bình Sơn",,"450"
"6888","291315","Xã Tam Sơn",,"450"
"6889","291305","Xã Đỉnh Sơn",,"450"
"6890","291309","Xã Hùng Sơn",,"450"
"6891","291303","Xã Cẩm Sơn",,"450"
"6892","291306","Xã Đức Sơn",,"450"
"6893","291320","Xã Tường Sơn",,"450"
"6894","291307","Xã Hoa Sơn",,"450"
"6895","291316","Xã Tào Sơn",,"450"
"6896","291321","Xã Vĩnh Sơn",,"450"
"6897","291311","Xã Lạng Sơn",,"450"
"6898","291308","Xã Hội Sơn",,"450"
"6899","291317","Xã Thạch Sơn",,"450"
"6900","291314","Xã Phúc Sơn",,"450"
"6901","291313","Xã Long Sơn",,"450"
"6902","291310","Xã Khai Sơn",,"450"
"6903","291312","Xã Lĩnh Sơn",,"450"
"6904","291304","Xã Cao Sơn",,"450"
"7017","291502","Xã Cát Văn",,"463"
"6905","291201","Thị trấn Diễn Châu",,"453"
"6906","291216","Xã Diễn Lâm",,"453"
"6907","291206","Xã Diễn Đoài",,"453"
"6908","291236","Xã Diễn Trường",,"453"
"6909","291239","Xã Diễn Yên",,"453"
"6910","291211","Xã Diễn Hoàng",,"453"
"6911","291213","Xã Diễn Hùng",,"453"
"6912","291221","Xã Diễn Mỹ",,"453"
"6913","291212","Xã Diễn Hồng",,"453"
"6914","291224","Xã Diễn Phong",,"453"
"6915","291208","Xã Diễn Hải",,"453"
"6916","291232","Xã Diễn Tháp",,"453"
"6917","291217","Xã Diễn Liên",,"453"
"6918","291237","Xã Diễn Vạn",,"453"
"6919","291214","Xã Diễn Kim",,"453"
"6920","291215","Xã Diễn Kỷ",,"453"
"6921","291238","Xã Diễn Xuân",,"453"
"6922","291229","Xã Diễn Thái",,"453"
"6923","291207","Xã Diễn Đồng",,"453"
"6924","291203","Xã Diễn Bích",,"453"
"6925","291209","Xã Diễn Hạnh",,"453"
"6926","291222","Xã Diễn Ngọc",,"453"
"6927","291227","Xã Diễn Quảng",,"453"
"6928","291223","Xã Diễn Nguyên",,"453"
"6929","291210","Xã Diễn Hoa",,"453"
"6930","291231","Xã Diễn Thành",,"453"
"6931","291226","Xã Diễn Phúc",,"453"
"6932","291220","Xã Diễn Minh",,"453"
"6933","291204","Xã Diễn Bình",,"453"
"6934","291205","Xã Diễn Cát",,"453"
"6935","291233","Xã Diễn Thịnh",,"453"
"6936","291228","Xã Diễn Tân",,"453"
"6937","291230","Xã Diễn Thắng",,"453"
"6938","291234","Xã Diễn Thọ",,"453"
"6939","291219","Xã Diễn Lợi",,"453"
"6940","291218","Xã Diễn Lộc",,"453"
"6941","291235","Xã Diễn Trung",,"453"
"6942","291202","Xã Diễn An",,"453"
"6943","291225","Xã Diễn Phú",,"453"
"6944","291101","Thị trấn Yên Thành",,"452"
"6945","291120","Xã Mã Thành",,"452"
"6946","291134","Xã Tiến Thành",,"452"
"6947","291116","Xã Lăng Thành",,"452"
"6948","291129","Xã Tân Thành",,"452"
"6949","291108","Xã Đức Thành",,"452"
"6950","291115","Xã Kim Thành",,"452"
"6951","291109","Xã Hậu Thành",,"452"
"6952","291113","Xã Hùng Thành",,"452"
"6953","291106","Xã Đô Thành",,"452"
"6954","291133","Xã Thọ Thành",,"452"
"6955","291127","Xã Quang Thành",,"452"
"6956","291131","Xã Tây Thành",,"452"
"6957","291126","Xã Phúc Thành",,"452"
"6958","291111","Xã Hồng Thành",,"452"
"6959","291107","Xã Đồng Thành",,"452"
"6960","291125","Xã Phú Thành",,"452"
"6961","291110","Xã Hoa Thành",,"452"
"6962","291130","Xã Tăng Thành",,"452"
"6963","291136","Xã Văn Thành",,"452"
"6964","291132","Xã Thịnh Thành",,"452"
"6965","291112","Xã Hợp Thành",,"452"
"6966","291139","Xã Xuân Thành",,"452"
"6967","291102","Xã Bắc Thành",,"452"
"6968","291124","Xã Nhân Thành",,"452"
"6969","291135","Xã Trung Thành",,"452"
"6970","291118","Xã Long Thành",,"452"
"6971","291121","Xã Minh Thành",,"452"
"6972","291123","Xã Nam Thành",,"452"
"6973","291138","Xã Vĩnh Thành",,"452"
"6974","291119","Xã Lý Thành",,"452"
"6975","291114","Xã Khánh Thành",,"452"
"6976","291137","Xã Viên Thành",,"452"
"6977","291105","Xã Đại Thành",,"452"
"6978","291117","Xã Liên Thành",,"452"
"6979","291103","Xã Bảo Thành",,"452"
"6980","291122","Xã Mỹ Thành",,"452"
"6981","291104","Xã Công Thành",,"452"
"6982","291128","Xã Sơn Thành",,"452"
"6983","291401","Thị trấn Đô Lương",,"449"
"6984","291409","Xã Giang Sơn Đông",,"449"
"6985","291410","Xã Giang Sơn Tây",,"449"
"6986","291415","Xã Lam Sơn",,"449"
"6987","291404","Xã Bồi Sơn",,"449"
"6988","291413","Xã Hồng Sơn",,"449"
"6989","291403","Xã Bài Sơn",,"449"
"6990","291420","Xã Ngọc Sơn",,"449"
"6991","291402","Xã Bắc Sơn",,"449"
"6992","291428","Xã Tràng Sơn",,"449"
"6993","291427","Xã Thượng Sơn",,"449"
"6994","291412","Xã Hòa Sơn",,"449"
"6995","291407","Xã Đặng Sơn",,"449"
"6996","291408","Xã Đông Sơn",,"449"
"6997","291419","Xã Nam Sơn",,"449"
"6998","291416","Xã Lưu Sơn",,"449"
"6999","291433","Xã Yên Sơn",,"449"
"7000","291431","Xã Văn Sơn",,"449"
"7001","291405","Xã Đà Sơn",,"449"
"7002","291414","Xã Lạc Sơn",,"449"
"7003","291423","Xã Tân Sơn",,"449"
"7004","291424","Xã Thái Sơn",,"449"
"7005","291422","Xã Quang Sơn",,"449"
"7006","291425","Xã Thịnh Sơn",,"449"
"7007","291430","Xã Trung Sơn",,"449"
"7008","291432","Xã Xuân Sơn",,"449"
"7009","291417","Xã Minh Sơn",,"449"
"7010","291426","Xã Thuận Sơn",,"449"
"7011","291421","Xã Nhân Sơn",,"449"
"7012","291411","Xã Hiến Sơn",,"449"
"7013","291418","Xã Mỹ Sơn",,"449"
"7014","291429","Xã Trù Sơn",,"449"
"7015","291406","Xã Đại Sơn",,"449"
"7016","291501","Thị trấn Thanh Chương",,"463"
"7018","291528","Xã Thanh Nho",,"463"
"7019","291504","Xã Hạnh Lâm",,"463"
"7020","291530","Xã Thanh Sơn",,"463"
"7021","291515","Xã Thanh Hòa",,"463"
"7022","291507","Xã Phong Thịnh",,"463"
"7023","291529","Xã Thanh Phong",,"463"
"7024","291526","Xã Thanh Mỹ",,"463"
"7025","291533","Xã Thanh Tiên",,"463"
"7026","291516","Xã Thanh Hưng",,"463"
"7027","291521","Xã Thanh Liên",,"463"
"7028","291535","Xã Thanh Tường",,"463"
"7029","291536","Xã Thanh Văn",,"463"
"7030","291510","Xã Thanh Đồng",,"463"
"7031","291527","Xã Thanh Ngọc",,"463"
"7032","291517","Xã Thanh Hương",,"463"
"7033","291505","Xã Ngọc Lâm",,"463"
"7034","291522","Xã Thanh Lĩnh",,"463"
"7035","291503","Xã Đồng Văn",,"463"
"7036","291506","Xã Ngọc Sơn",,"463"
"7037","291531","Xã Thanh Thịnh",,"463"
"7038","291508","Xã Thanh An",,"463"
"7039","291509","Xã Thanh Chi",,"463"
"7040","291540","Xã Xuân Tường",,"463"
"7041","291512","Xã Thanh Dương",,"463"
"7042","291524","Xã Thanh Lương",,"463"
"7043","291519","Xã Thanh Khê",,"463"
"7044","291539","Xã Võ Liệt",,"463"
"7045","291523","Xã Thanh Long",,"463"
"7046","291532","Xã Thanh Thủy",,"463"
"7047","291518","Xã Thanh Khai",,"463"
"7048","291538","Xã Thanh Yên",,"463"
"7049","291514","Xã Thanh Hà",,"463"
"7050","291513","Xã Thanh Giang",,"463"
"7051","291534","Xã Thanh Tùng",,"463"
"7052","291520","Xã Thanh Lâm",,"463"
"7053","291525","Xã Thanh Mai",,"463"
"7054","291537","Xã Thanh Xuân",,"463"
"7055","291511","Xã Thanh Đức",,"463"
"7056","291601","Thị trấn Quán Hành",,"460"
"7057","291625","Xã Nghi Văn",,"460"
"7058","291629","Xã Nghi Yên",,"460"
"7059","291622","Xã Nghi Tiến",,"460"
"7060","291608","Xã Nghi Hưng",,"460"
"7061","291605","Xã Nghi Đồng",,"460"
"7062","291619","Xã Nghi Thiết",,"460"
"7063","291611","Xã Nghi Lâm",,"460"
"7064","291616","Xã Nghi Quang",,"460"
"7065","291610","Xã Nghi Kiều",,"460"
"7066","291613","Xã Nghi Mỹ",,"460"
"7067","291615","Xã Nghi Phương",,"460"
"7068","291621","Xã Nghi Thuận",,"460"
"7069","291612","Xã Nghi Long",,"460"
"7070","291627","Xã Nghi Xá",,"460"
"7071","291607","Xã Nghi Hợp",,"460"
"7072","291606","Xã Nghi Hoa",,"460"
"7073","291609","Xã Nghi Khánh",,"460"
"7074","291620","Xã Nghi Thịnh",,"460"
"7075","291602","Xã Nghi Công Bắc",,"460"
"7076","291603","Xã Nghi Công Nam",,"460"
"7077","291617","Xã Nghi Thạch",,"460"
"7078","291623","Xã Nghi Trung",,"460"
"7079","291624","Xã Nghi Trường",,"460"
"7080","291604","Xã Nghi Diên",,"460"
"7081","291614","Xã Nghi Phong",,"460"
"7082","291628","Xã Nghi Xuân",,"460"
"7083","291626","Xã Nghi Vạn",,"460"
"7084","291630","Xã Phúc Thọ",,"460"
"7085","291618","Xã Nghi Thái",,"460"
"7086","291701","Thị trấn Nam Đàn",,"466"
"7087","291710","Xã Nam Hưng",,"466"
"7088","291714","Xã Nam Nghĩa",,"466"
"7089","291718","Xã Nam Thanh",,"466"
"7090","291706","Xã Nam Anh",,"466"
"7091","291721","Xã Nam Xuân",,"466"
"7092","291717","Xã Nam Thái",,"466"
"7093","291722","Xã Vân Diên",,"466"
"7094","291712","Xã Nam Lĩnh",,"466"
"7095","291709","Xã Nam Giang",,"466"
"7096","291723","Xã Xuân Hòa",,"466"
"7097","291703","Xã Hùng Tiến",,"466"
"7098","291719","Xã Nam Thượng",,"466"
"7099","291716","Xã Nam Tân",,"466"
"7100","291705","Xã Kim Liên",,"466"
"7101","291713","Xã Nam Lộc",,"466"
"7102","291702","Xã Hồng Long",,"466"
"7103","291724","Xã Xuân Lâm",,"466"
"7104","291707","Xã Nam Cát",,"466"
"7105","291704","Xã Khánh Sơn",,"466"
"7106","291715","Xã Nam Phúc",,"466"
"7107","291708","Xã Nam Cường",,"466"
"7108","291720","Xã Nam Trung",,"466"
"7109","291711","Xã Nam Kim",,"466"
"7110","291801","Thị trấn Hưng Nguyên",,"467"
"7111","291819","Xã Hưng Trung",,"467"
"7112","291822","Xã Hưng Yên",,"467"
"7113","291823","Xã Hưng Yên Bắc",,"467"
"7114","291814","Xã Hưng Tây",,"467"
"7115","291803","Xã Hưng Đạo",,"467"
"7116","291809","Xã Hưng Mỹ",,"467"
"7117","291816","Xã Hưng Thịnh",,"467"
"7118","291806","Xã Hưng Lĩnh",,"467"
"7119","291817","Xã Hưng Thông",,"467"
"7120","291813","Xã Hưng Tân",,"467"
"7121","291807","Xã Hưng Lợi",,"467"
"7122","291815","Xã Hưng Thắng",,"467"
"7123","291812","Xã Hưng Phúc",,"467"
"7124","291808","Xã Hưng Long",,"467"
"7125","291818","Xã Hưng Tiến",,"467"
"7126","291820","Xã Hưng Xá",,"467"
"7127","291802","Xã Hưng Châu",,"467"
"7128","291821","Xã Hưng Xuân",,"467"
"7129","291810","Xã Hưng Nhân",,"467"
"7130","291811","Xã Hưng Phú",,"467"
"7131","291804","Xã Hưng Khánh",,"467"
"7132","291805","Xã Hưng Lam",,"467"
"7133","292110","Xã Quỳnh Vinh",,"455"
"7134","292108","Xã Quỳnh Lộc",,"455"
"7135","292104","Phường Quỳnh Thiện",,"455"
"7136","292106","Xã Quỳnh Lập",,"455"
"7137","292109","Xã Quỳnh Trang",,"455"
"7138","292101","Phường Mai Hùng",,"455"
"7139","292102","Phường Quỳnh Dị",,"455"
"7140","292105","Phường Quỳnh Xuân",,"455"
"7141","292103","Phường Quỳnh Phương",,"455"
"7142","292107","Xã Quỳnh Liên",,"455"
"7143","270102","Phường Đông Thành",,"473"
"7144","270109","Phường Tân Thành",,"473"
"7145","270110","Phường Thanh Bình",,"473"
"7146","270111","Phường Vân Giang",,"473"
"7147","270101","Phường Bích Đào",,"473"
"7148","270108","Phường Phúc Thành",,"473"
"7149","270103","Phường Nam Bình",,"473"
"7150","270104","Phường Nam Thành",,"473"
"7151","270105","Phường Ninh Khánh",,"473"
"7152","270112","Xã Ninh Nhất",,"473"
"7153","270114","Xã Ninh Tiến",,"473"
"7154","270113","Xã Ninh Phúc",,"473"
"7155","270107","Phường Ninh Sơn",,"473"
"7156","270106","Phường Ninh Phong",,"473"
"7157","270201","Phường Bắc Sơn",,"468"
"7158","270205","Phường Trung Sơn",,"468"
"7159","270202","Phường Nam Sơn",,"468"
"7160","270204","Phường Tây Sơn",,"468"
"7161","270209","Xã Yên Sơn",,"468"
"7162","270206","Phường Yên Bình",,"468"
"7163","270203","Phường Tân Bình",,"468"
"7164","270208","Xã Quang Sơn",,"468"
"7165","270207","Xã Đông Sơn",,"468"
"7166","270301","Thị trấn Nho Quan",,"475"
"7167","270326","Xã Xích Thổ",,"475"
"7168","270305","Xã Gia Lâm",,"475"
"7169","270306","Xã Gia Sơn",,"475"
"7170","270320","Xã Thạch Bình",,"475"
"7171","270307","Xã Gia Thủy",,"475"
"7172","270308","Xã Gia Tường",,"475"
"7173","270302","Xã Cúc Phương",,"475"
"7174","270314","Xã Phú Sơn",,"475"
"7175","270304","Xã Đức Long",,"475"
"7176","270310","Xã Lạc Vân",,"475"
"7177","270303","Xã Đồng Phong",,"475"
"7178","270327","Xã Yên Quang",,"475"
"7179","270311","Xã Lạng Phong",,"475"
"7180","270322","Xã Thượng Hòa",,"475"
"7181","270323","Xã Văn Phong",,"475"
"7182","270325","Xã Văn Phương",,"475"
"7183","270321","Xã Thanh Lạc",,"475"
"7184","270318","Xã Sơn Lai",,"475"
"7185","270319","Xã Sơn Thành",,"475"
"7186","270324","Xã Văn Phú",,"475"
"7187","270312","Xã Phú Lộc",,"475"
"7188","270309","Xã Kỳ Phú",,"475"
"7189","270316","Xã Quỳnh Lưu",,"475"
"7190","270317","Xã Sơn Hà",,"475"
"7191","270313","Xã Phú Long",,"475"
"7192","270315","Xã Quảng Lạc",,"475"
"7193","270401","Thị trấn Me",,"472"
"7194","270402","Xã Gia Hòa",,"472"
"7195","270403","Xã Gia Hưng",,"472"
"7196","270421","Xã Liên Sơn",,"472"
"7197","270413","Xã Gia Thanh",,"472"
"7198","270418","Xã Gia Vân",,"472"
"7199","270408","Xã Gia Phú",,"472"
"7200","270420","Xã Gia Xuân",,"472"
"7201","270405","Xã Gia Lập",,"472"
"7202","270419","Xã Gia Vượng",,"472"
"7203","270416","Xã Gia Trấn",,"472"
"7204","270414","Xã Gia Thịnh",,"472"
"7205","270409","Xã Gia Phương",,"472"
"7206","270411","Xã Gia Tân",,"472"
"7207","270412","Xã Gia Thắng",,"472"
"7208","270417","Xã Gia Trung",,"472"
"7209","270406","Xã Gia Minh",,"472"
"7210","270404","Xã Gia Lạc",,"472"
"7211","270415","Xã Gia Tiến",,"472"
"7212","270410","Xã Gia Sinh",,"472"
"7213","270407","Xã Gia Phong",,"472"
"7214","270501","Thị trấn Thiên Tôn",,"474"
"7215","270503","Xã Ninh Giang",,"474"
"7216","270511","Xã Trường Yên",,"474"
"7217","270506","Xã Ninh Khang",,"474"
"7218","270507","Xã Ninh Mỹ",,"474"
"7219","270505","Xã Ninh Hòa",,"474"
"7220","270510","Xã Ninh Xuân",,"474"
"7221","270504","Xã Ninh Hải",,"474"
"7222","270508","Xã Ninh Thắng",,"474"
"7223","270509","Xã Ninh Vân",,"474"
"7224","270502","Xã Ninh An",,"474"
"7225","270801","Thị trấn Yên Ninh",,"469"
"7226","270817","Xã Khánh Tiên",,"469"
"7227","270813","Xã Khánh Phú",,"469"
"7228","270807","Xã Khánh Hòa",,"469"
"7229","270810","Xã Khánh Lợi",,"469"
"7230","270802","Xã Khánh An",,"469"
"7231","270805","Xã Khánh Cường",,"469"
"7232","270804","Xã Khánh Cư",,"469"
"7233","270815","Xã Khánh Thiện",,"469"
"7234","270806","Xã Khánh Hải",,"469"
"7235","270818","Xã Khánh Trung",,"469"
"7236","270811","Xã Khánh Mậu",,"469"
"7237","270819","Xã Khánh Vân",,"469"
"7238","270808","Xã Khánh Hội",,"469"
"7239","270803","Xã Khánh Công",,"469"
"7240","270814","Xã Khánh Thành",,"469"
"7241","270812","Xã Khánh Nhạc",,"469"
"7242","270816","Xã Khánh Thủy",,"469"
"7243","270809","Xã Khánh Hồng",,"469"
"7244","270702","Thị trấn Phát Diệm",,"471"
"7245","270701","Thị trấn Bình Minh",,"471"
"7246","270725","Xã Xuân Thiện",,"471"
"7247","270709","Xã Hồi Ninh",,"471"
"7248","270705","Xã Chính Tâm",,"471"
